row_id,judge,court,date,source,column_name,rg_summary
143,Justice Matthew V. Grieco,"N.Y. Sup. Ct., New York Cnty.",2026-03,rg,notice_to_opposing_parties_ai_evidence,"In Vichie v. Wheat, 2026 N.Y. Misc. LEXIS 2006 (N.Y. Sup. Ct. Mar. 27, 2026), the plaintiffs filed a cross motion for sanctions following one of the defendant’s “inadvertent” citations to an incorrect"
143,Justice Matthew V. Grieco,"N.Y. Sup. Ct., New York Cnty.",2026-03,rg,ai_to_record_in_courtroom,"In Vichie v. Wheat, 2026 N.Y. Misc. LEXIS 2006 (N.Y. Sup. Ct. Mar. 27, 2026), the plaintiffs filed a cross motion for sanctions following one of the defendant’s “inadvertent” citations to an incorrect"
143,Justice Matthew V. Grieco,"N.Y. Sup. Ct., New York Cnty.",2026-03,rg,applies_to,"In Vichie v. Wheat, 2026 N.Y. Misc. LEXIS 2006 (N.Y. Sup. Ct. Mar. 27, 2026), the plaintiffs filed a cross motion for sanctions following one of the defendant’s “inadvertent” citations to an incorrect"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,document_type,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,order_type,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,case_types,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,ai_use_case_for_filings,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,prohibited,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,disclose_ai_use_w_each_filing,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,disclose_ai_tool_used,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,disclose_how_ai_tool_used,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,identify_sections_drafted_with_ai,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,disclose_process_used_to_check_accuracy,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,certify_accuracy_non_use_on_notice,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,certify_accuracy_non_use_w_each_filing,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,certify_accuracy_if_planning_to_use_ai,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,certify_no_unauthorized_disclosure,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,certify_accuracy_w_each_filing_if_ai_used,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,just_a_warning,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,references_other_procedural_rules,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,maintain_ai_prompt_records,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,proprietary_info_nondisclosure_req,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,disclose_ai_generated_evidence,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,notice_to_opposing_parties_ai_evidence,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
144,Judge Heidi Willis Currier | Judge Berdote Bryne,,2026-03,rg,ai_to_record_in_courtroom,"In Amtrust N. Am. v. Liberty Mut. Ins. Co., No. A-2587-24, 2026 N.J. Super. Unpub. LEXIS 633 (Super. Ct. App. Div. Mar. 27, 2026), the plaintiff’s counsel “cite[d] to four cases in his merits brief th"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,document_type,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,order_type,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,case_types,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,ai_use_case_for_filings,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,prohibited,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,disclose_ai_use_w_each_filing,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,disclose_ai_tool_used,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,disclose_how_ai_tool_used,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,identify_sections_drafted_with_ai,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,disclose_process_used_to_check_accuracy,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,certify_accuracy_non_use_on_notice,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,certify_accuracy_non_use_w_each_filing,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,certify_accuracy_if_planning_to_use_ai,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,certify_no_unauthorized_disclosure,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,certify_accuracy_w_each_filing_if_ai_used,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,references_other_procedural_rules,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,maintain_ai_prompt_records,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,proprietary_info_nondisclosure_req,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,disclose_ai_generated_evidence,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,notice_to_opposing_parties_ai_evidence,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
145,Judge Sidney Stein,S.D.N.Y.,2026-03,rg,ai_to_record_in_courtroom,"In Tantaros v. Fox News Network, LLC, No. 25-cv-1675 (SHS), 2026 U.S. Dist. LEXIS 66317 (S.D.N.Y. Mar. 27, 2026), the pro se plaintiff’s opposition to the defendant’s motion to dismiss and unauthorize"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,document_type,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,order_type,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,case_types,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,ai_use_case_for_filings,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,prohibited,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,disclose_ai_use_w_each_filing,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,disclose_ai_tool_used,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,disclose_how_ai_tool_used,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,identify_sections_drafted_with_ai,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,disclose_process_used_to_check_accuracy,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,certify_accuracy_non_use_on_notice,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,certify_accuracy_non_use_w_each_filing,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,certify_accuracy_if_planning_to_use_ai,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,certify_no_unauthorized_disclosure,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,certify_accuracy_w_each_filing_if_ai_used,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,just_a_warning,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,references_other_procedural_rules,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,maintain_ai_prompt_records,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,proprietary_info_nondisclosure_req,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,disclose_ai_generated_evidence,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,notice_to_opposing_parties_ai_evidence,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
146,Judge Peter Phipps | Judge Cindy Kyounga Chung | Judge Jane R. Roth,3d Cir.,2026-03,rg,ai_to_record_in_courtroom,"In McCarthy, P.A. v. United States DEA, No. 24-2704, 2026 U.S. App. LEXIS 9000 (3d Cir. Mar. 27, 2026), the appellant’s counsel “relied on case overviews generated by AI and provided to him by a non-a"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,document_type,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,order_type,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,case_types,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,prohibited,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,disclose_ai_use_w_each_filing,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,disclose_ai_tool_used,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,disclose_how_ai_tool_used,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,identify_sections_drafted_with_ai,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,disclose_process_used_to_check_accuracy,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,certify_accuracy_non_use_on_notice,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,certify_accuracy_non_use_w_each_filing,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,certify_accuracy_if_planning_to_use_ai,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,certify_no_unauthorized_disclosure,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,certify_accuracy_w_each_filing_if_ai_used,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,just_a_warning,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,maintain_ai_prompt_records,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,proprietary_info_nondisclosure_req,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,disclose_ai_generated_evidence,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
147,Judge Harold D. Mooty III,S.D. Ala.,2026-03,rg,notice_to_opposing_parties_ai_evidence,"In State Nat'l Ins. Co. v. Treadwell, 2026 U.S. Dist. LEXIS 72098 (N.D. Ala. Mar. 26, 2026), the attorney for defendants filed a response to a motion filed by plaintiff that contained two fabricated q"
